turk;turk2
866.74;152.48
863.6;155.73
860.46;158.97
857.32;162.21
854.18;165.45
851.03;168.69
847.89;171.93
844.75;175.17
841.61;178.42
838.47;181.66
835.32;184.9
832.18;188.14
829.04;191.38
825.9;194.62
822.76;197.86
819.61;201.1
816.47;204.35
813.33;207.59
810.19;210.83
807.05;214.07
803.9;217.31
800.76;220.55
797.62;223.79
794.48;227.04
791.33;230.28
788.19;233.52
785.05;236.76
781.91;240
778.77;243.24
775.62;246.48
772.48;249.73
769.34;252.97
766.2;256.21
763.06;259.45
759.91;262.69
756.77;265.93
753.63;269.17
750.49;272.41
747.35;275.66
744.2;278.9
741.06;282.14
737.92;285.38
734.78;288.62
720.29;303.57
473.29;558.37
464.47;567.47
460.28;571.79
208.65;831.37
205.51;834.61
202.72;837.49
731.02;292.5
727.44;296.19
549.3;479.96
545.55;483.83
542.41;487.07
539.26;490.31
535.68;494.01
532.81;496.97
456.61;575.58
187.39;853.31
184.57;856.22
180.02;860.91
177.05;863.97
175.66;865.4
170.25;870.99
167.1;874.23
164.31;877.11
972.17;43.73
969.37;46.615
966.23;49.857
963.09;53.098
959.95;56.339
956.81;59.581
953.66;62.822
950.52;66.063
947.38;69.305
944.24;72.546
941.1;75.787
937.95;79.029
934.81;82.27
931.67;85.511
928.53;88.753
925.39;91.994
922.24;95.235
919.1;98.477
915.96;101.72
912.82;104.96
909.67;108.2
906.53;111.44
903.39;114.68
900.25;117.92
897.11;121.17
893.96;124.41
890.82;127.65
887.68;130.89
884.54;134.13
724.29;299.44
613.97;413.24
610.65;416.67
529.14;500.76
482.35;549.02
479.21;552.26
476.07;555.51
470.9;560.84
466.64;565.23
452.05;580.29
447.79;584.68
444.65;587.92
441.51;591.16
438.36;594.4
435.22;597.64
432.08;600.89
428.94;604.13
425.8;607.37
422.65;610.61
419.51;613.85
416.37;617.09
413.23;620.33
410.08;623.57
406.94;626.82
403.8;630.06
400.66;633.3
397.52;636.54
394.37;639.78
391.23;643.02
388.09;646.26
384.95;649.51
381.81;652.75
378.66;655.99
375.52;659.23
372.38;662.47
369.24;665.71
366.1;668.95
362.95;672.19
359.81;675.44
356.67;678.68
353.53;681.92
350.39;685.16
347.24;688.4
344.1;691.64
340.96;694.88
337.82;698.13
334.67;701.37
331.53;704.61
328.39;707.85
325.25;711.09
322.11;714.33
318.96;717.57
315.82;720.81
312.68;724.06
309.54;727.3
306.4;730.54
303.25;733.78
300.11;737.02
296.97;740.26
293.83;743.5
290.69;746.75
287.54;749.99
284.4;753.23
281.26;756.47
278.12;759.71
274.98;762.95
271.83;766.19
268.34;769.79
1018.6;-4.1586
1015.5;-0.91726
1012.3;2.3241
1009.2;5.5654
1006;8.8068
1002.9;12.048
999.74;15.289
996.6;18.531
993.46;21.772
990.49;24.833
879.99;138.82
875.8;143.14
872.66;146.38
869.52;149.63
866.38;152.87
863.24;156.11
860.09;159.35
856.95;162.59
853.81;165.83
850.67;169.07
847.53;172.31
844.38;175.56
841.24;178.8
838.1;182.04
834.96;185.28
831.82;188.52
828.67;191.76
825.53;195
822.39;198.25
819.25;201.49
816.1;204.73
812.96;207.97
809.82;211.21
806.68;214.45
803.54;217.69
800.39;220.93
797.25;224.18
794.11;227.42
790.97;230.66
787.83;233.9
784.68;237.14
781.54;240.38
778.4;243.62
775.26;246.87
772.12;250.11
768.97;253.35
765.83;256.59
762.69;259.83
759.55;263.07
756.41;266.31
753.26;269.55
750.12;272.8
746.98;276.04
743.84;279.28
740.7;282.52
737.55;285.76
734.41;289
719.75;304.13
716.08;307.91
552.17;477
462.88;569.11
459.3;572.8
209.68;830.31
206.54;833.55
203.92;836.25
730.74;292.79
727.07;296.57
555.57;473.5
549.28;479.98
545.71;483.67
542.74;486.73
538.55;491.05
456.16;576.05
188.94;851.71
187.17;853.54
178.47;862.51
169.88;871.37
166.74;874.61
164.12;877.31
968.49;47.534
965.52;50.598
962.37;53.84
959.23;57.081
956.09;60.323
952.95;63.564
949.81;66.805
946.66;70.047
943.52;73.288
940.38;76.529
937.24;79.771
934.1;83.012
930.95;86.253
927.81;89.495
924.67;92.736
921.53;95.977
918.39;99.219
915.24;102.46
912.1;105.7
908.96;108.94
905.82;112.18
902.68;115.43
899.53;118.67
896.39;121.91
893.25;125.15
890.11;128.39
886.96;131.63
883.82;134.87
723.58;300.18
609.25;418.12
478.84;552.65
475.7;555.89
472.56;559.13
469.42;562.37
466.28;565.61
451.61;580.74
447.42;585.06
444.28;588.3
441.14;591.54
438;594.78
434.85;598.03
431.71;601.27
428.57;604.51
425.43;607.75
422.29;610.99
419.14;614.23
416;617.47
412.86;620.71
409.72;623.96
406.58;627.2
403.43;630.44
400.29;633.68
397.15;636.92
394.01;640.16
390.87;643.4
387.72;646.65
384.58;649.89
381.44;653.13
378.3;656.37
375.16;659.61
372.01;662.85
368.87;666.09
365.73;669.34
362.59;672.58
359.45;675.82
356.3;679.06
353.16;682.3
350.02;685.54
346.88;688.78
343.73;692.02
340.59;695.27
337.45;698.51
334.31;701.75
331.17;704.99
328.02;708.23
324.88;711.47
321.74;714.71
318.6;717.96
315.46;721.2
312.31;724.44
309.17;727.68
306.03;730.92
302.89;734.16
299.75;737.4
296.6;740.64
293.46;743.89
290.32;747.13
287.18;750.37
284.04;753.61
280.89;756.85
277.75;760.09
274.61;763.33
271.47;766.58
268.46;769.68
1017.9;-3.4167
1014.7;-0.17539
1011.6;3.066
1008.5;6.3073
1005.3;9.5486
1002.2;12.79
999.03;16.031
995.88;19.273
992.74;22.514
989.16;26.206
879.56;139.28
875.44;143.52
872.3;146.77
869.15;150.01
866.01;153.25
862.87;156.49
859.73;159.73
856.59;162.97
853.44;166.21
850.3;169.45
847.16;172.7
844.02;175.94
840.88;179.18
837.73;182.42
834.59;185.66
831.45;188.9
828.31;192.14
825.16;195.39
822.02;198.63
818.88;201.87
815.74;205.11
812.6;208.35
809.45;211.59
806.31;214.83
803.17;218.08
800.03;221.32
796.89;224.56
793.74;227.8
790.6;231.04
787.46;234.28
784.32;237.52
781.18;240.76
778.03;244.01
774.89;247.25
771.75;250.49
768.61;253.73
765.47;256.97
762.32;260.21
759.18;263.45
756.04;266.7
752.9;269.94
749.75;273.18
746.61;276.42
743.47;279.66
740.33;282.9
737.19;286.14
734.04;289.38
719.31;304.58
715.19;308.83
712.22;311.89
462.6;569.4
458.94;573.18
210.71;829.25
207.57;832.49
204.95;835.19
730.46;293.09
726.71;296.96
559.48;469.47
555.64;473.43
552.94;476.22
549.01;480.26
455.44;576.79
189.76;850.86
179.5;861.45
169.44;871.83
165.41;875.98
965.33;50.797
962.36;53.861
959.22;57.103
956.07;60.344
952.93;63.585
949.79;66.827
946.65;70.068
943.5;73.309
940.36;76.551
937.22;79.792
934.08;83.034
930.94;86.275
927.79;89.516
924.65;92.758
921.51;95.999
918.37;99.24
915.23;102.48
912.08;105.72
908.94;108.96
905.8;112.21
902.66;115.45
899.52;118.69
896.37;121.93
893.23;125.17
890.09;128.41
886.95;131.65
883.81;134.9
723.56;300.2
709.35;314.86
475.69;555.91
472.89;558.79
469.75;562.03
466.61;565.27
451.33;581.03
447.76;584.72
444.61;587.96
441.47;591.2
438.33;594.45
435.19;597.69
432.04;600.93
428.9;604.17
425.76;607.41
422.62;610.65
419.48;613.89
416.33;617.14
413.19;620.38
410.05;623.62
406.91;626.86
403.77;630.1
400.62;633.34
397.48;636.58
394.34;639.82
391.2;643.07
388.06;646.31
384.91;649.55
381.77;652.79
378.63;656.03
375.49;659.27
372.35;662.51
369.2;665.76
366.06;669
362.92;672.24
359.78;675.48
356.63;678.72
353.49;681.96
350.35;685.2
347.21;688.44
344.07;691.69
340.92;694.93
337.78;698.17
334.64;701.41
331.5;704.65
328.36;707.89
325.21;711.13
322.07;714.38
318.93;717.62
315.79;720.86
312.65;724.1
309.5;727.34
306.36;730.58
303.22;733.82
300.08;737.06
296.94;740.31
293.79;743.55
290.65;746.79
287.51;750.03
284.37;753.27
281.23;756.51
278.08;759.75
274.94;763
271.8;766.24
269.62;768.49
1016.8;-2.3147
1013.7;0.92664
1010.5;4.168
1007.4;7.4093
1004.2;10.651
1001.1;13.892
997.96;17.133
994.82;20.375
991.68;23.616
988.54;26.857
879.96;138.87
875.77;143.19
872.63;146.43
869.49;149.67
866.34;152.91
863.2;156.15
860.06;159.39
856.92;162.63
853.78;165.88
850.63;169.12
847.49;172.36
844.35;175.6
841.21;178.84
838.06;182.08
834.92;185.32
831.78;188.56
828.64;191.81
825.5;195.05
822.35;198.29
819.21;201.53
816.07;204.77
812.93;208.01
809.79;211.25
806.64;214.5
803.5;217.74
800.36;220.98
797.22;224.22
794.08;227.46
790.93;230.7
787.79;233.94
784.65;237.18
781.51;240.43
778.37;243.67
775.22;246.91
772.08;250.15
768.94;253.39
765.8;256.63
762.66;259.87
759.51;263.12
756.37;266.36
753.23;269.6
750.09;272.84
746.94;276.08
743.8;279.32
740.66;282.56
737.52;285.8
734.38;289.05
719.71;304.17
715.52;308.49
712.91;311.2
563.87;464.94
462.06;569.96
457.87;574.28
210.28;829.7
206.51;833.59
204.94;835.21
729.76;293.81
725.64;298.06
705.92;318.41
559.47;469.48
454.72;577.53
190.44;850.17
181.28;859.62
171.94;869.25
168.8;872.5
166.18;875.2
960.25;56.044
957.1;59.285
953.96;62.527
950.82;65.768
947.68;69.009
944.53;72.251
941.39;75.492
938.25;78.733
935.11;81.975
931.97;85.216
928.82;88.457
925.68;91.699
922.54;94.94
919.4;98.181
916.26;101.42
913.11;104.66
909.97;107.91
906.83;111.15
903.69;114.39
900.55;117.63
897.4;120.87
894.26;124.11
891.12;127.35
887.98;130.59
884.84;133.84
709.49;314.72
702.73;321.69
567.83;460.85
471.83;559.89
468.68;563.13
465.54;566.38
450.27;582.13
446.69;585.82
443.55;589.06
440.41;592.31
437.26;595.55
434.12;598.79
430.98;602.03
427.84;605.27
424.7;608.51
421.55;611.75
418.41;615
415.27;618.24
412.13;621.48
408.99;624.72
405.84;627.96
402.7;631.2
399.56;634.44
396.42;637.69
393.28;640.93
390.13;644.17
386.99;647.41
383.85;650.65
380.71;653.89
377.56;657.13
374.42;660.37
371.28;663.62
368.14;666.86
365;670.1
361.85;673.34
358.71;676.58
355.57;679.82
352.43;683.06
349.29;686.31
346.14;689.55
343;692.79
339.86;696.03
336.72;699.27
333.58;702.51
330.43;705.75
327.29;708.99
324.15;712.24
321.01;715.48
317.87;718.72
314.72;721.96
311.58;725.2
308.44;728.44
305.3;731.68
302.15;734.93
299.01;738.17
295.87;741.41
292.73;744.65
289.59;747.89
286.44;751.13
283.3;754.37
280.16;757.61
277.02;760.86
273.88;764.1
270.65;767.43
1015.7;-1.2127
1012.6;2.0287
1009.5;5.27
1006.3;8.5114
1003.2;11.753
1000;14.994
996.9;18.235
993.75;21.477
990.61;24.718
987.47;27.959
881.69;137.08
878.55;140.33
875.4;143.57
872.26;146.81
869.12;150.05
865.98;153.29
862.84;156.53
859.69;159.77
856.55;163.02
853.41;166.26
850.27;169.5
847.12;172.74
843.98;175.98
840.84;179.22
837.7;182.46
834.56;185.7
831.41;188.95
828.27;192.19
825.13;195.43
821.99;198.67
818.85;201.91
815.7;205.15
812.56;208.39
809.42;211.64
806.28;214.88
803.14;218.12
799.99;221.36
796.85;224.6
793.71;227.84
790.57;231.08
787.43;234.33
784.28;237.57
781.14;240.81
778;244.05
774.86;247.29
771.71;250.53
768.57;253.77
765.43;257.01
762.29;260.26
759.15;263.5
756;266.74
752.86;269.98
749.72;273.22
746.58;276.46
743.44;279.7
740.29;282.95
737.15;286.19
734.01;289.43
722.05;301.76
718.3;305.63
715.16;308.88
712.36;311.76
699.62;324.9
696.65;327.96
572.28;456.27
563.65;465.17
462.83;569.18
458.9;573.23
211.31;828.64
207.54;832.53
205.97;834.15
729.74;293.83
725.63;298.08
454.45;577.82
191.3;849.29
185.54;855.23
182.57;858.29
172.71;868.47
169.3;871.98
167.21;874.13
957.44;58.939
954.56;61.914
951.16;65.422
947.66;69.031
944.52;72.272
941.38;75.514
938.23;78.755
935.09;81.996
931.95;85.238
928.81;88.479
925.67;91.72
922.52;94.962
919.38;98.203
916.24;101.44
913.1;104.69
909.95;107.93
906.81;111.17
903.67;114.41
900.53;117.65
897.39;120.89
894.24;124.13
891.1;127.38
887.96;130.62
884.82;133.86
709.47;314.74
705.72;318.61
702.58;321.86
693.76;330.95
575.67;452.77
467.27;564.6
449.46;582.97
445.28;587.29
442.13;590.53
438.99;593.77
435.85;597.01
432.71;600.25
429.57;603.49
426.42;606.73
423.28;609.98
420.14;613.22
417;616.46
413.86;619.7
410.71;622.94
407.57;626.18
404.43;629.42
401.29;632.66
398.15;635.91
395;639.15
391.86;642.39
388.72;645.63
385.58;648.87
382.44;652.11
379.29;655.35
376.15;658.6
373.01;661.84
369.87;665.08
366.72;668.32
363.58;671.56
360.44;674.8
357.3;678.04
354.16;681.28
351.01;684.53
347.87;687.77
344.73;691.01
341.59;694.25
338.45;697.49
335.3;700.73
332.16;703.97
329.02;707.22
325.88;710.46
322.74;713.7
319.59;716.94
316.45;720.18
313.31;723.42
310.17;726.66
307.03;729.9
303.88;733.15
300.74;736.39
297.6;739.63
294.46;742.87
291.32;746.11
288.17;749.35
285.03;752.59
281.89;755.84
278.75;759.08
275.6;762.32
272.64;765.38
270.9;767.17
188.93;851.73
1014.7;-0.11064
1011.5;3.1307
1008.4;6.372
1005.3;9.6134
1002.1;12.855
998.97;16.096
995.83;19.337
992.69;22.579
989.55;25.82
985.71;29.78
881.49;137.29
877.83;141.07
874.69;144.31
871.55;147.55
868.4;150.79
865.26;154.03
862.12;157.27
858.98;160.52
855.84;163.76
852.69;167
849.55;170.24
846.41;173.48
843.27;176.72
840.13;179.96
836.98;183.21
833.84;186.45
830.7;189.69
827.56;192.93
824.41;196.17
821.27;199.41
818.13;202.65
814.99;205.89
811.85;209.14
808.7;212.38
805.56;215.62
802.42;218.86
799.28;222.1
796.14;225.34
792.99;228.58
789.85;231.83
786.71;235.07
783.57;238.31
780.43;241.55
777.28;244.79
774.14;248.03
771;251.27
767.86;254.51
764.72;257.76
761.57;261
758.43;264.24
755.29;267.48
752.15;270.72
749;273.96
745.86;277.2
742.72;280.45
739.58;283.69
736.44;286.93
733.29;290.17
721.77;302.06
717.58;306.38
714.44;309.62
711.3;312.86
699.25;325.29
695.59;329.07
689.83;335.01
686.95;337.98
683.41;341.63
463.6;568.39
459.93;572.17
456.79;575.41
212.34;827.59
208.57;831.47
207;833.09
730.15;293.42
726.31;297.38
679.45;345.71
672.54;352.84
580.37;447.92
453.12;579.2
184.08;856.74
173.74;867.41
169.94;871.32
168.24;873.07
945.9;70.853
942.75;74.095
939.61;77.336
936.47;80.577
933.33;83.819
930.19;87.06
927.04;90.301
923.9;93.543
920.76;96.784
917.62;100.03
914.48;103.27
911.33;106.51
908.19;109.75
905.05;112.99
901.91;116.23
898.77;119.47
895.62;122.71
892.48;125.96
889.34;129.2
886.2;132.44
707.1;317.2
703.96;320.44
675.68;349.61
668.87;356.63
583.77;444.42
578.1;450.27
448.92;583.53
445.26;587.31
442.12;590.55
438.98;593.79
435.83;597.03
432.69;600.27
429.55;603.51
426.41;606.76
423.26;610
420.12;613.24
416.98;616.48
413.84;619.72
410.7;622.96
407.55;626.2
404.41;629.44
401.27;632.69
398.13;635.93
394.99;639.17
391.84;642.41
388.7;645.65
385.56;648.89
382.42;652.13
379.28;655.38
376.13;658.62
372.99;661.86
369.85;665.1
366.71;668.34
363.57;671.58
360.42;674.82
357.28;678.07
354.14;681.31
351;684.55
347.86;687.79
344.71;691.03
341.57;694.27
338.43;697.51
335.29;700.75
332.14;704
329;707.24
325.86;710.48
322.72;713.72
319.58;716.96
316.43;720.2
313.29;723.44
310.15;726.69
307.01;729.93
303.87;733.17
300.72;736.41
297.58;739.65
294.44;742.89
291.3;746.13
288.16;749.37
285.01;752.62
281.87;755.86
278.73;759.1
275.59;762.34
272.58;765.44
190.75;849.86
187.61;853.1
1013.3;1.3515
1010.1;4.5929
1007;7.8342
1003.8;11.076
1000.7;14.317
997.56;17.558
994.42;20.8
991.28;24.041
988.13;27.282
984.99;30.524
883.05;135.69
879.91;138.93
876.77;142.17
873.62;145.41
870.48;148.65
867.34;151.89
864.2;155.14
861.06;158.38
857.91;161.62
854.77;164.86
851.63;168.1
848.49;171.34
845.34;174.58
842.2;177.82
839.06;181.07
835.92;184.31
832.78;187.55
829.63;190.79
826.49;194.03
823.35;197.27
820.21;200.51
817.07;203.76
813.92;207
810.78;210.24
807.64;213.48
804.5;216.72
801.36;219.96
798.21;223.2
795.07;226.44
791.93;229.69
788.79;232.93
785.65;236.17
782.5;239.41
779.36;242.65
776.22;245.89
773.08;249.13
769.93;252.38
766.79;255.62
763.65;258.86
760.51;262.1
757.37;265.34
754.22;268.58
751.08;271.82
747.94;275.07
744.8;278.31
741.66;281.55
738.51;284.79
735.37;288.03
722.8;301
719.66;304.24
716.52;307.48
713.38;310.72
710.24;313.96
700.81;323.69
697.67;326.93
694.53;330.17
691.38;333.41
688.24;336.65
685.1;339.89
666.25;359.34
663.28;362.4
660.83;364.92
463.41;568.59
460.27;571.83
457.12;575.07
213.52;826.37
210.12;829.88
208.03;832.03
732.22;291.28
729.08;294.52
725.94;297.76
681.95;343.14
678.81;346.38
672.52;352.86
453.36;578.95
174.61;866.51
170.71;870.53
983.58;31.979
945.88;70.875
942.74;74.116
939.6;77.357
936.45;80.599
933.31;83.84
930.17;87.081
927.03;90.323
923.89;93.564
920.74;96.806
917.6;100.05
914.46;103.29
911.32;106.53
908.17;109.77
905.03;113.01
901.89;116.25
898.75;119.49
895.61;122.74
892.46;125.98
889.32;129.22
886.18;132.46
707.08;317.22
703.94;320.46
675.66;349.63
669.38;356.11
586.22;441.9
582.1;446.15
579.65;448.67
450.22;582.2
446.29;586.25
443.15;589.49
440.01;592.73
436.86;595.97
433.72;599.21
430.58;602.46
427.44;605.7
424.3;608.94
421.15;612.18
418.01;615.42
414.87;618.66
411.73;621.9
408.58;625.14
405.44;628.39
402.3;631.63
399.16;634.87
396.02;638.11
392.87;641.35
389.73;644.59
386.59;647.83
383.45;651.08
380.31;654.32
377.16;657.56
374.02;660.8
370.88;664.04
367.74;667.28
364.6;670.52
361.45;673.76
358.31;677.01
355.17;680.25
352.03;683.49
348.89;686.73
345.74;689.97
342.6;693.21
339.46;696.45
336.32;699.7
333.17;702.94
330.03;706.18
326.89;709.42
323.75;712.66
320.61;715.9
317.46;719.14
314.32;722.38
311.18;725.63
308.04;728.87
304.9;732.11
301.75;735.35
298.61;738.59
295.47;741.83
292.33;745.07
289.19;748.32
286.04;751.56
282.9;754.8
279.76;758.04
276.62;761.28
273.61;764.39
1012.2;2.4536
1009.1;5.6949
1005.9;8.9363
1002.8;12.178
999.64;15.419
996.5;18.66
993.35;21.902
990.21;25.143
987.07;28.384
883.03;135.71
879.89;138.95
876.75;142.19
873.61;145.43
870.46;148.67
867.32;151.92
864.18;155.16
861.04;158.4
857.9;161.64
854.75;164.88
851.61;168.12
848.47;171.36
845.33;174.6
842.19;177.85
839.04;181.09
835.9;184.33
832.76;187.57
829.62;190.81
826.47;194.05
823.33;197.29
820.19;200.54
817.05;203.78
813.91;207.02
810.76;210.26
807.62;213.5
804.48;216.74
801.34;219.98
798.2;223.23
795.05;226.47
791.91;229.71
788.77;232.95
785.63;236.19
782.49;239.43
779.34;242.67
776.2;245.91
773.06;249.16
769.92;252.4
766.78;255.64
763.63;258.88
760.49;262.12
757.35;265.36
754.21;268.6
751.07;271.85
747.92;275.09
744.78;278.33
741.64;281.57
738.5;284.81
735.35;288.05
722.79;301.02
719.64;304.26
716.5;307.5
713.36;310.74
710.22;313.98
700.79;323.71
697.65;326.95
694.51;330.19
691.37;333.43
688.22;336.67
685.08;339.91
666.23;359.36
662.04;363.68
459.9;572.21
457.11;575.09
214.82;825.03
211.68;828.28
209.06;830.98
732.21;291.3
729.06;294.54
725.92;297.78
681.93;343.16
678.79;346.4
672.51;352.89
175.64;865.45
171.87;869.34
983.04;32.54
945.86;70.896
942.72;74.138
939.58;77.379
936.44;80.62
933.29;83.862
930.15;87.103
927.01;90.344
923.87;93.586
920.73;96.827
917.58;100.07
914.44;103.31
911.3;106.55
908.16;109.79
905.02;113.03
901.87;116.28
898.73;119.52
895.59;122.76
892.45;126
889.3;129.24
886.16;132.48
707.06;317.24
703.92;320.48
675.64;349.65
669.36;356.13
587.32;440.77
584.17;444.01
581.21;447.07
454.65;577.63
450.46;581.95
447.32;585.19
444.18;588.43
441.04;591.67
437.89;594.91
434.75;598.16
431.61;601.4
428.47;604.64
425.33;607.88
422.18;611.12
419.04;614.36
415.9;617.6
412.76;620.84
409.61;624.09
406.47;627.33
403.33;630.57
400.19;633.81
397.05;637.05
393.9;640.29
390.76;643.53
387.62;646.78
384.48;650.02
381.34;653.26
378.19;656.5
375.05;659.74
371.91;662.98
368.77;666.22
365.63;669.46
362.48;672.71
359.34;675.95
356.2;679.19
353.06;682.43
349.92;685.67
346.77;688.91
343.63;692.15
340.49;695.4
337.35;698.64
334.2;701.88
331.06;705.12
327.92;708.36
324.78;711.6
321.64;714.84
318.49;718.08
315.35;721.33
312.21;724.57
309.07;727.81
305.93;731.05
302.78;734.29
299.64;737.53
296.5;740.77
293.36;744.02
290.22;747.26
287.07;750.5
283.93;753.74
280.79;756.98
277.65;760.22
275.03;762.92
1011.1;3.5556
1008;6.7969
1004.9;10.038
1001.7;13.28
998.57;16.521
995.43;19.762
992.29;23.004
989.15;26.245
986.18;29.306
883.28;135.46
879.52;139.33
876.38;142.57
873.24;145.81
870.1;149.06
866.96;152.3
863.81;155.54
860.67;158.78
857.53;162.02
854.39;165.26
851.25;168.5
848.1;171.75
844.96;174.99
841.82;178.23
838.68;181.47
835.53;184.71
832.39;187.95
829.25;191.19
826.11;194.43
822.97;197.68
819.82;200.92
816.68;204.16
813.54;207.4
810.4;210.64
807.26;213.88
804.11;217.12
800.97;220.37
797.83;223.61
794.69;226.85
791.55;230.09
788.4;233.33
785.26;236.57
782.12;239.81
778.98;243.05
775.84;246.3
772.69;249.54
769.55;252.78
766.41;256.02
763.27;259.26
760.12;262.5
756.98;265.74
753.84;268.99
750.7;272.23
747.56;275.47
744.41;278.71
741.27;281.95
738.13;285.19
734.99;288.43
723.03;300.77
719.28;304.64
716.14;307.88
712.99;311.12
709.85;314.36
701.04;323.46
697.28;327.33
694.14;330.57
691;333.81
687.86;337.05
684.72;340.3
666.6;358.98
662.28;363.43
660.46;365.32
215.85;823.98
212.71;827.22
210.09;829.92
731.66;291.86
728;295.64
724.86;298.89
681.39;343.73
677.73;347.51
672.59;352.8
177.87;863.15
173.95;867.2
982.92;32.671
940.61;76.32
937.47;79.561
934.32;82.803
931.18;86.044
928.04;89.286
924.9;92.527
921.76;95.768
918.61;99.01
915.47;102.25
912.33;105.49
909.19;108.73
906.05;111.97
902.9;115.22
899.76;118.46
896.62;121.7
893.48;124.94
890.34;128.18
887.19;131.42
706;318.34
586.34;441.78
582.76;445.47
580.84;447.45
453.94;578.37
450.79;581.61
447.65;584.85
444.51;588.09
441.37;591.33
438.23;594.58
435.08;597.82
431.94;601.06
428.8;604.3
425.66;607.54
422.51;610.78
419.37;614.02
416.23;617.26
413.09;620.51
409.95;623.75
406.8;626.99
403.66;630.23
400.52;633.47
397.38;636.71
394.24;639.95
391.09;643.2
387.95;646.44
384.81;649.68
381.67;652.92
378.53;656.16
375.38;659.4
372.24;662.64
369.1;665.88
365.96;669.13
362.82;672.37
359.67;675.61
356.53;678.85
353.39;682.09
350.25;685.33
347.11;688.57
343.96;691.82
340.82;695.06
337.68;698.3
334.54;701.54
331.39;704.78
328.25;708.02
325.11;711.26
321.97;714.5
318.83;717.75
315.68;720.99
312.54;724.23
309.4;727.47
306.26;730.71
303.12;733.95
299.97;737.19
296.83;740.44
293.69;743.68
290.55;746.92
287.41;750.16
284.26;753.4
281.12;756.64
277.98;759.88
276.06;761.86
1009.7;5.0178
1006.6;8.2591
1003.4;11.5
1000.3;14.742
997.16;17.983
994.02;21.224
990.88;24.466
987.73;27.707
883.7;135.03
880.55;138.27
877.41;141.51
874.27;144.76
871.13;148
867.99;151.24
864.84;154.48
861.7;157.72
858.56;160.96
855.42;164.2
852.28;167.45
849.13;170.69
845.99;173.93
842.85;177.17
839.71;180.41
836.56;183.65
833.42;186.89
830.28;190.13
827.14;193.38
824;196.62
820.85;199.86
817.71;203.1
814.57;206.34
811.43;209.58
808.29;212.82
805.14;216.07
802;219.31
798.86;222.55
795.72;225.79
792.58;229.03
789.43;232.27
786.29;235.51
783.15;238.75
780.01;242
776.87;245.24
773.72;248.48
770.58;251.72
767.44;254.96
764.3;258.2
761.16;261.44
758.01;264.69
754.87;267.93
751.73;271.17
748.59;274.41
745.44;277.65
742.3;280.89
739.16;284.13
736.02;287.37
720.92;302.95
717.17;306.82
714.02;310.06
710.88;313.31
701.46;323.03
698.31;326.27
695.17;329.51
692.03;332.75
688.89;336
685.75;339.24
668.3;357.24
216.88;822.92
213.74;826.16
210.77;829.22
979.77;35.927
732.17;291.35
727.98;295.67
724.84;298.91
681.9;343.21
677.71;347.53
674.57;350.76
179.17;861.82
175.11;866.01
985;30.532
936.66;80.393
932.91;84.265
929.77;87.506
926.63;90.748
923.48;93.989
920.34;97.23
917.2;100.47
914.06;103.71
910.92;106.95
907.77;110.2
904.63;113.44
901.49;116.68
898.35;119.92
895.21;123.16
892.06;126.4
888.92;129.64
885.78;132.89
707.66;316.63
703.54;320.88
585.54;442.61
582.92;445.31
450.43;581.99
447.29;585.23
444.14;588.47
441;591.72
437.86;594.96
434.72;598.2
431.57;601.44
428.43;604.68
425.29;607.92
422.15;611.16
419.01;614.4
415.86;617.65
412.72;620.89
409.58;624.13
406.44;627.37
403.3;630.61
400.15;633.85
397.01;637.09
393.87;640.34
390.73;643.58
387.59;646.82
384.44;650.06
381.3;653.3
378.16;656.54
375.02;659.78
371.88;663.03
368.73;666.27
365.59;669.51
362.45;672.75
359.31;675.99
356.16;679.23
353.02;682.47
349.88;685.71
346.74;688.96
343.6;692.2
340.45;695.44
337.31;698.68
334.17;701.92
331.03;705.16
327.89;708.4
324.74;711.65
321.6;714.89
318.46;718.13
315.32;721.37
312.18;724.61
309.03;727.85
305.89;731.09
302.75;734.33
299.61;737.58
296.47;740.82
293.32;744.06
290.18;747.3
287.04;750.54
283.9;753.78
280.76;757.02
277.61;760.26
1008.7;6.1198
1005.5;9.3611
1002.4;12.602
999.24;15.844
996.1;19.085
992.95;22.327
989.81;25.568
881.93;136.85
878.79;140.1
875.65;143.34
872.51;146.58
869.36;149.82
866.22;153.06
863.08;156.3
859.94;159.54
856.8;162.78
853.65;166.03
850.51;169.27
847.37;172.51
844.23;175.75
841.09;178.99
837.94;182.23
834.8;185.47
831.66;188.72
828.52;191.96
825.38;195.2
822.23;198.44
819.09;201.68
815.95;204.92
812.81;208.16
809.67;211.4
806.52;214.65
803.38;217.89
800.24;221.13
797.1;224.37
793.96;227.61
790.81;230.85
787.67;234.09
784.53;237.34
781.39;240.58
778.24;243.82
775.1;247.06
771.96;250.3
768.82;253.54
765.68;256.78
762.53;260.03
759.39;263.27
756.25;266.51
753.11;269.75
749.97;272.99
746.82;276.23
743.68;279.47
740.54;282.71
737.4;285.96
721.69;302.16
718.55;305.4
715.4;308.65
712.26;311.89
699.69;324.85
696.55;328.09
693.41;331.33
690.27;334.58
687.12;337.82
216.44;823.37
212.32;827.62
211.11;828.87
979.86;35.839
734.25;289.2
731.11;292.45
727.97;295.69
724.82;298.93
683.98;341.07
681.01;344.13
180.82;860.11
176.93;864.14
987.08;28.393
982.99;32.605
934.64;82.486
931.5;85.727
928.35;88.969
